set Generators :=
10034_G_GEN1 10034_G_GEN2 10156_G_GEN2 10156_G_GEN4 10175_G_0799 10213_G_GEN1 10213_G_GEN2 10213_G_GEN5 10213_G_GEN6 10213_G_GEN7 10213_G_GEN8 10294_G_GTG 10294_G_STG 10342_G_TG1 10342_G_TG2 10342_G_TG3 10405_G_GEN1 10405_G_GEN2 10479_G_T101 10479_G_T102 10479_G_T103 10480_G_GEN1 10480_G_GEN2 10481_G_1 10481_G_2 10481_G_3 10623_G_GEN1 10623_G_GEN2 10631_G_GEN1 10632_G_GEN1 10634_G_GEN1 10759_G_GEN1 10763_G_GBU 10763_G_GEN1 10873_G_GEN1 10873_G_GEN2 10873_G_GEN3 10874_G_GEN4 10874_G_GEN5 10874_G_GEN6 10875_G_GEN7 10875_G_GEN8 10875_G_GEN9 10878_G_EE11 10879_G_GEN1 10879_G_GEN2 10879_G_GEN3 260_G_CT1A 260_G_CT1B 260_G_CT2A 260_G_CT2B 260_G_ST1 260_G_ST2 286_G_U11 286_G_U12 286_G_U13 286_G_U14 286_G_U16 286_G_U17 286_G_U18 286_G_U20 286_G_U5 286_G_U6 286_G_U7 286_G_U8 358_G_MV3A 358_G_MV3B 358_G_MV3C 358_G_MV4A 358_G_MV4B 358_G_MV4C 377_G_1 377_G_2 377_G_8A 377_G_8BC 389_G_2 389_G_2A 389_G_30 389_G_31 389_G_32 399_G_10A 399_G_10B 399_G_5 400_B_1 400_B_2 400_G_10 400_G_11 400_G_12 400_G_13 400_G_14 400_G_15 400_G_16 400_G_8 400_G_9 404_B_1 404_B_2 404_G_4 404_G_5 404_G_6 404_G_7 408_G_6 408_G_7 408_G_8 422_G_GT5 422_G_ST1 50066_G_UNT1 50066_G_UNT2 50134_G_GTAG 50134_G_GTBG 50134_G_GTCG 50134_G_GTDG 50210_G_GEN1 50210_G_GEN2 50216_G_GN91 50216_G_GN92 50216_G_GN93 50216_G_GN94 50216_G_GN95 50216_G_GN96 50388_B_K1 50388_B_K2 50541_G_GEN1 50541_G_ST1 50541_G_ST2 50748_G_GEN1 50748_G_GEN2 50766_G_ITLU1 50766_G_ITLU2 50766_G_OE31 50766_G_OE32 50849_G_GEN1 50849_G_GEN2 50850_G_GEN1 50850_G_GEN2 50851_G_GEN1 50851_G_GEN2 50964_G_IND 50964_G_SYN 510_G_1 52073_G_GEN1 52073_G_GEN2 52073_G_GEN3 52158_G_GEN1 52158_G_GEN2 535_G_1 54038_G_GEN1 54111_G_GE10 54111_G_GE11 54111_G_GE12 54111_G_GE13 54111_G_GEN1 54111_G_GEN14 54111_G_GEN2 54111_G_GEN3 54111_G_GEN4 54111_G_GEN5 54111_G_GEN6 54111_G_GEN7 54111_G_GEN8 54111_G_GEN9 54689_G_1 54689_G_2 54689_G_3 54724_G_OEC21 54724_G_OEC22 54749_G_CTG 54749_G_STG 54996_G_4100 55084_G_GE1 55112_G_CT01 55112_G_CT02 55112_G_ST01 55182_G_STG 55182_G_X718 55182_G_X719 55217_G_CTG1 55217_G_CTG2 55217_G_STG3 55295_G_CT1 55295_G_CT2 55295_G_ST1 55333_G_CTG1 55333_G_CTG2 55333_G_CTG3 55333_G_STG1 55345_G_1-01 55345_G_1-02 55345_G_1-03 55393_G_CTG1 55393_G_CTG2 55393_G_STG1 55400_G_CTG1 55400_G_CTG2 55400_G_STG 55518_G_CTG1 55518_G_CTG2 55518_G_CTG3 55518_G_STG1 55656_G_CT01 55656_G_CT02 55656_G_CT04 55656_G_ST03 55656_G_ST05 55748_G_CAG5 55748_G_CTG1 55748_G_CTG2 55748_G_CTG3 55748_G_CTG4 55933_G_TCC1 55933_G_TPP1 55933_G_TPP2 55970_G_1 55970_G_2 55970_G_3 55983_G_TG51 55984_G_TG21 55985_G_CTG1 55985_G_CTG2 55985_G_STG 56026_G_CTG1 56026_G_CTG2 56026_G_STG 56041_G_M1 56041_G_M2 56041_G_M3 56046_G_1 56046_G_2 56078_G_1 56078_G_2 56078_G_3 56090_G_D190 56298_G_0001 56298_G_0002 56298_G_0003 56356_G_CT1 56356_G_ST1 56467_G_CTG1 56467_G_CTG2 56467_G_STG1 56476_G_A 56476_G_B 56476_G_C 56532_G_A 56532_G_B 56532_G_C 56803_G_1 56803_G_2 56803_G_3 56803_G_4 56832_G_GE1 56832_G_GE2 56832_G_GE3 56832_G_GE4 57122_G_CTG1 57122_G_STG1 57267_G_1 57267_G_2 57267_G_3 57267_G_4 57475_G_HRP1 57482_G_CTG1 57482_G_CTG2 57482_G_CTG3 57482_G_CTG4 57482_G_CTG5 57482_G_CTG6 57482_G_CTG7 57482_G_CTG8 57515_G_GT1 57515_G_GT2 57515_G_GT3 57515_G_GT4 57515_G_GT5 57555_G_CTG1 57555_G_CTG2 57555_G_CTG3 57564_G_CTG 57564_G_STG2 57584_G_NT2 57584_G_ST1 57584_G_STG 57901_G_5 57901_G_6 57901_G_7 57901_G_8 57978_G_CT1 57978_G_ST1 58198_G_GTG1 58198_G_GTG2 58198_G_STG1 6099_G_1 6099_G_2 7266_G_2 7266_G_3 7307_G_4 7307_G_5 7307_G_6 7368_G_1 7368_G_2 7369_G_3 7369_G_4 7527_G_2 7527_G_CCCT 7551_G_CCST 7551_G_CT1A 7551_G_CT1B 7552_G_CCCT 7552_G_CCST 902_G_1 10169_G_GEN1 10169_G_GEN2 377_G_5 55151_G_GEN1 55151_G_GEN2 55151_G_GEN3 55151_G_GEN4 50571_G_GEN1 50831_G_GEN1 10472_B_B300 10387_G_3 10387_G_1A 10748_G_U4J16 6704_G_10 6211_G_GEN1 6704_G_14 10175_G_5083 50632_B_1 10684_B_BLR22 10496_G_GTAG 151_G_1 341_G_CT3 6060_G_4 10110_G_GEN1 50299_G_GEN1 50750_G_GEN1 52169_G_B 57585_G_1 10349_G_GEN1 10156_G_GEN3 399_G_GT14 55510_G_CPP4 55541_G_CTG3 55698_G_HEP1 55810_G_S5 55951_G_AMP1 56232_G_1 7449_G_NA1 246_G_IC1 56135_G_2 56471_G_1 56569_G_2 57001_G_GEN1 57483_G_CTG2 59074_G_EG6B 59557_G_AC2FC 10661_B_4 10052_B_BLR1 50049_B_BLRC 10144_B_BLR3 54238_B_BIOMS1 10601_G_GEN1 10091_G_GEN1 10091_G_G2 57696_G_1 60918_G_00003 50119_G_GENA 56090_G_D182 ;

set Hydro :=
hydro ;

set Wind :=
wind ;

set Solar :=
solar ;

set Vehicle :=
vehicle ;

param SimHours := 48;
param SimDays:= 2;

param HorizonHours := 48;

param regup_margin := 0.010;

param regdown_margin := 0.010;

param cap := 0.500;

param veh_batteryCost := 8.000;

param:	maxcap	mincap	opcost	minup	ramp	st_cost	var_om	fix_om	regcost	:=
50216_G_GN96	35.0	14.0	34.4119243606151	4.0	22.365	3573.143619386393	3.6	13170.0	3.4411924360615105	
50388_B_K1	8.5	3.4000000000000004	20.848272998671707	6.0	2.975	867.76345042241	4.47	37800.0	2.084827299867171	
50388_B_K2	8.5	3.4000000000000004	20.86808372133594	6.0	2.975	867.76345042241	4.47	37800.0	2.0868083721335937	
50541_G_GEN1	80.8	32.32	40.609209851387256	4.0	51.6312	8248.857269897731	3.6	13170.0	4.0609209851387265	
50541_G_ST1	9.9	3.96	40.636483579482324	4.0	6.3261	1010.6891951978656	3.6	13170.0	4.0636483579482325	
50541_G_ST2	11.0	4.4	40.61997828122289	4.0	7.029	1122.9879946642952	3.6	13170.0	4.06199782812229	
50748_G_GEN1	24.4	9.76	31.73957572899963	4.0	15.5916	2490.9915518007997	3.6	13170.0	3.1739575728999627	
50748_G_GEN2	7.3	2.92	31.75162970094734	4.0	4.6647	745.2556691863049	3.6	13170.0	3.1751629700947346	
50766_G_ITLU1	11.5	4.6000000000000005	0.04520462273658643	2.0	3.9330000000000003	293.50822587816805	0.0	100000.0	0.004520462273658643	
50766_G_ITLU2	8.5	3.4000000000000004	0.049139157069447735	2.0	2.907	216.9408626056025	0.0	100000.0	0.004913915706944775	
50766_G_OE31	0.7	0.28	0.03883632470888805	2.0	0.2394	17.865718096931968	0.0	100000.0	0.0038836324708888047	
50766_G_OE32	0.7	0.28	0.04022323698912664	2.0	0.2394	17.865718096931968	0.0	100000.0	0.004022323698912664	
50849_G_GEN1	21.0	8.4	34.40315258148999	4.0	13.419	2143.8861716318365	3.6	13170.0	3.440315258148998	
50849_G_GEN2	2.0	0.8	34.40307922426087	4.0	1.278	204.17963539350825	3.6	13170.0	3.440307922426088	
50850_G_GEN1	22.5	9.0	26.85737744250122	4.0	14.3775	2297.0208981769674	3.6	13170.0	2.6857377442501225	
50850_G_GEN2	6.5	2.6	26.886055729324642	4.0	4.1535	663.5838150289018	3.6	13170.0	2.688605572932464	
50851_G_GEN1	21.5	8.6	29.2123755152514	4.0	13.7385	2194.9310804802135	3.6	13170.0	2.9212375515251403	
50851_G_GEN2	6.8	2.72	29.21463043503477	4.0	4.3452	694.2107603379277	3.6	13170.0	2.9214630435034774	
50964_G_IND	1.1	0.4400000000000001	0.01323045358656975	2.0	0.3762	28.074699866607386	0.0	100000.0	0.0013230453586569751	
50964_G_SYN	1.1	0.4400000000000001	0.009903722578152259	2.0	0.3762	28.074699866607386	0.0	100000.0	0.000990372257815226	
510_G_1	50.0	20.0	0.043027937960983136	2.0	17.1	1276.1227212094266	0.0	100000.0	0.004302793796098314	
52073_G_GEN1	12.5	5.0	28.39253825633245	4.0	7.9875	1276.1227212094266	3.6	13170.0	2.8392538256332465	
52073_G_GEN2	12.5	5.0	28.382825207530487	4.0	7.9875	1276.1227212094266	3.6	13170.0	2.8382825207530487	
52073_G_GEN3	11.0	4.4	28.36727431586343	4.0	7.029	1122.9879946642952	3.6	13170.0	2.836727431586344	
52158_G_GEN1	9.0	3.6	0.04280805610268625	2.0	3.0780000000000003	229.7020898176968	0.0	100000.0	0.004280805610268625	
52158_G_GEN2	9.0	3.6	0.010123572919188202	2.0	3.0780000000000003	229.7020898176968	0.0	100000.0	0.0010123572919188203	
535_G_1	77.0	30.8	57.927653902629615	2.0	26.334000000000003	1965.2289906625167	15.45	7340.0	9999.0	
54038_G_GEN1	13.5	5.4	0.025005266990214204	2.0	4.617	344.5531347265451	0.0	100000.0	0.0025005266990214205	
54111_G_GE10	3.8	1.52	0.02963633272078109	2.0	1.2996	96.98532681191641	0.0	100000.0	0.002963633272078109	
54111_G_GE11	3.8	1.52	0.006116632901213826	2.0	1.2996	96.98532681191641	0.0	100000.0	0.0006116632901213827	
54111_G_GE12	3.8	1.52	0.03532733579063498	2.0	1.2996	96.98532681191641	0.0	100000.0	0.0035327335790634982	
54111_G_GE13	2.0	0.8	0.01522533000559396	2.0	0.684	51.04490884837706	0.0	100000.0	0.0015225330005593958	
54111_G_GEN1	3.0	1.2000000000000002	0.023942432452508343	2.0	1.026	76.5673632725656	0.0	100000.0	0.002394243245250835	
54111_G_GEN14	12.0	4.800000000000002	0.012780341036835651	2.0	4.104	306.2694530902624	0.0	100000.0	0.0012780341036835654	
54111_G_GEN2	3.0	1.2000000000000002	0.038242873448533096	2.0	1.026	76.5673632725656	0.0	100000.0	0.00382428734485331	
54111_G_GEN3	3.0	1.2000000000000002	0.028559520306914637	2.0	1.026	76.5673632725656	0.0	100000.0	0.0028559520306914643	
54111_G_GEN4	3.0	1.2000000000000002	0.03297191343695314	2.0	1.026	76.5673632725656	0.0	100000.0	0.003297191343695314	
54111_G_GEN5	3.0	1.2000000000000002	0.0141251128080525	2.0	1.026	76.5673632725656	0.0	100000.0	0.00141251128080525	
54111_G_GEN6	3.0	1.2000000000000002	0.032511353272127605	2.0	1.026	76.5673632725656	0.0	100000.0	0.003251135327212761	
54111_G_GEN7	3.8	1.52	0.015435411455903988	2.0	1.2996	96.98532681191641	0.0	100000.0	0.0015435411455903987	
54111_G_GEN8	3.8	1.52	0.003961436529545304	2.0	1.2996	96.98532681191641	0.0	100000.0	0.0003961436529545304	
54111_G_GEN9	3.8	1.52	0.03977731331149917	2.0	1.2996	96.98532681191641	0.0	100000.0	0.003977731331149917	
54689_G_1	38.0	15.2	0.0019778878564005453	2.0	12.996	969.853268119164	0.0	100000.0	0.0001977887856400545	
54689_G_2	5.0	2.0	0.04968250163881258	2.0	1.7100000000000002	127.61227212094265	0.0	100000.0	0.004968250163881261	
54689_G_3	2.5	1.0	0.018025100125742332	2.0	0.8550000000000001	63.806136060471324	0.0	100000.0	0.001802510012574233	
54724_G_OEC21	11.5	4.6000000000000005	0.005097841772272427	2.0	3.9330000000000003	293.50822587816805	0.0	100000.0	0.0005097841772272428	
54724_G_OEC22	8.5	3.4000000000000004	0.007777030026413667	2.0	2.907	216.9408626056025	0.0	100000.0	0.0007777030026413668	
54749_G_CTG	40.0	16.0	29.09726271347537	4.0	25.56	4083.5927078701643	3.6	13170.0	2.9097262713475365	
54749_G_STG	9.4	3.76	29.080306238149827	4.0	6.0066000000000015	959.6442863494887	3.6	13170.0	2.908030623814983	
54996_G_4100	44.0	17.6	0.0050310741787362116	2.0	15.048000000000002	1122.9879946642952	0.0	100000.0	0.0005031074178736212	
55084_G_GE1	247.4	98.96	22.94995326293332	4.0	78.67320000000002	25257.02089817697	3.6	13170.0	2.294995326293332	
55112_G_CT01	175.0	70.0	28.80283358753913	4.0	55.65	17865.718096931967	3.6	13170.0	2.8802833587539127	
55112_G_CT02	175.0	70.0	28.813974364701792	4.0	55.65	17865.718096931967	3.6	13170.0	2.881397436470179	
55112_G_ST01	180.0	72.0	28.776190356555844	4.0	57.24	18376.16718541574	3.6	13170.0	2.8776190356555844	
55182_G_STG	245.0	98.0	27.191489893678003	4.0	77.91	25012.005335704762	3.6	13170.0	2.7191489893678	
55182_G_X718	150.0	60.0	27.1904947731492	4.0	47.7	15313.472654513116	3.6	13170.0	2.71904947731492	
55182_G_X719	150.0	60.0	27.201779035951954	4.0	47.7	15313.472654513116	3.6	13170.0	2.720177903595196	
55217_G_CTG1	165.0	66.0	25.46643796151623	4.0	52.47	16844.81991996443	3.6	13170.0	2.5466437961516224	
55217_G_CTG2	165.0	66.0	25.4717333503316	4.0	52.47	16844.81991996443	3.6	13170.0	2.54717333503316	
55217_G_STG3	237.0	94.8	25.42984659908031	4.0	75.366	24195.286794130723	3.6	13170.0	2.5429846599080306	
55295_G_CT1	156.5	62.6	27.46510151719067	4.0	49.767	15977.05646954202	3.6	13170.0	2.7465101517190664	
55295_G_CT2	156.5	62.6	27.47848902933381	4.0	49.767	15977.05646954202	3.6	13170.0	2.7478489029333817	
55295_G_ST1	201.0	80.4	27.48044726954923	4.0	63.918	20520.053357047567	3.6	13170.0	2.748044726954923	
55333_G_CTG1	176.0	70.4	27.86161393106192	4.0	55.968	17967.807914628724	3.6	13170.0	2.7861613931061924	
55333_G_CTG2	165.0	66.0	27.831198855203013	4.0	52.47	16844.81991996443	3.6	13170.0	2.7831198855203017	
55333_G_CTG3	165.0	66.0	27.852353291355573	4.0	52.47	16844.81991996443	3.6	13170.0	2.7852353291355563	
55333_G_STG1	263.1	105.24	27.82961922083001	4.0	83.6658	26859.83103601601	3.6	13170.0	2.7829619220830013	
55345_G_1-01	152.8	61.12000000000001	27.371128645454522	4.0	48.5904	15599.32414406403	3.6	13170.0	2.7371128645454523	
55345_G_1-02	152.8	61.12000000000001	27.3611921270369	4.0	48.5904	15599.32414406403	3.6	13170.0	2.7361192127036897	
55345_G_1-03	265.4	106.16	27.372528726663102	4.0	84.3972	27094.63761671853	3.6	13170.0	2.7372528726663106	
55393_G_CTG1	172.0	68.8	26.999373454581065	4.0	54.69600000000001	17559.448643841708	3.6	13170.0	2.699937345458107	
55393_G_CTG2	172.0	68.8	27.026810469662767	4.0	54.69600000000001	17559.448643841708	3.6	13170.0	2.7026810469662763	
55393_G_STG1	202.1	80.84	27.039157270969728	4.0	64.2678	20632.352156514007	3.6	13170.0	2.7039157270969736	
55400_G_CTG1	156.0	62.40000000000001	26.853138229585362	4.0	49.608000000000004	15926.011560693645	3.6	13170.0	2.6853138229585367	
55400_G_CTG2	156.0	62.40000000000001	26.836834480486555	4.0	49.608000000000004	15926.011560693645	3.6	13170.0	2.6836834480486558	
55400_G_STG	213.0	85.2	26.843548631021843	4.0	67.734	21745.131169408618	3.6	13170.0	2.6843548631021843	
55518_G_CTG1	167.3	66.92	27.27942877453495	4.0	53.20140000000001	17079.626500666964	3.6	13170.0	2.727942877453496	
55518_G_CTG2	167.7	67.08	27.267868225027186	4.0	53.3286	17120.462427745664	3.6	13170.0	2.726786822502719	
55518_G_CTG3	167.5	67.0	27.256220505834712	4.0	53.265	17100.044464206312	3.6	13170.0	2.7256220505834703	
55518_G_STG1	304.8	121.92000000000002	27.246550398748827	4.0	96.9264	31116.976433970653	3.6	13170.0	2.7246550398748832	
55656_G_CT01	175.0	70.0	26.63817125196185	4.0	55.65	17865.718096931967	3.6	13170.0	2.6638171251961857	
55656_G_CT02	173.0	69.2	26.668512645484324	4.0	55.014	17661.53846153846	3.6	13170.0	2.6668512645484324	
55656_G_CT04	156.0	62.40000000000001	26.68058799181161	4.0	49.608000000000004	15926.011560693645	3.6	13170.0	2.668058799181161	
55656_G_ST03	174.0	69.60000000000001	26.67638754395772	4.0	55.332	17763.628279235214	3.6	13170.0	2.667638754395772	
55656_G_ST05	87.0	34.800000000000004	26.665382609125036	4.0	55.593	8881.814139617607	3.6	13170.0	2.6665382609125037	
55748_G_CAG5	126.1	50.44	30.561295143279004	4.0	40.0998	12873.52601156069	3.6	13170.0	3.0561295143279006	
55748_G_CTG1	45.0	18.0	30.577010706999197	4.0	28.755	4594.041796353935	3.6	13170.0	3.0577010706999195	
55748_G_CTG2	45.0	18.0	30.5598462696985	4.0	28.755	4594.041796353935	3.6	13170.0	3.0559846269698503	
55748_G_CTG3	45.0	18.0	30.566521786777173	4.0	28.755	4594.041796353935	3.6	13170.0	3.0566521786777168	
55748_G_CTG4	45.0	18.0	30.591291086789607	4.0	28.755	4594.041796353935	3.6	13170.0	3.0591291086789614	
55933_G_TCC1	156.2	62.48	30.085863398184642	4.0	49.6716	15946.42952423299	3.6	13170.0	3.008586339818464	
55933_G_TPP1	82.1	32.84	30.119914469525906	4.0	52.4619	8381.574032903512	3.6	13170.0	3.0119914469525906	
55933_G_TPP2	81.8	32.72	30.09616697644561	4.0	52.2702	8350.947087594486	3.6	13170.0	3.009616697644561	
55970_G_1	171.0	68.4	26.606919921518887	4.0	54.378	17457.35882614495	3.6	13170.0	2.660691992151889	
55970_G_2	166.0	66.4	26.617541730415606	4.0	52.788000000000004	16946.909737661183	3.6	13170.0	2.66175417304156	
55970_G_3	166.0	66.4	26.59482393782323	4.0	52.788000000000004	16946.909737661183	3.6	13170.0	2.659482393782324	
55983_G_TG51	46.0	18.4	0.04572635149809375	2.0	15.732000000000001	1174.0329035126722	0.0	100000.0	0.004572635149809374	
55984_G_TG21	10.9	4.36	0.0098460980635696	2.0	3.7278	278.19475322365497	0.0	100000.0	0.00098460980635696	
55985_G_CTG1	170.0	68.0	26.594677462018343	4.0	54.06	17355.269008448202	3.6	13170.0	2.6594677462018343	
55985_G_CTG2	170.0	68.0	26.59590071558269	4.0	54.06	17355.269008448202	3.6	13170.0	2.6595900715582688	
55985_G_STG	222.0	88.80000000000004	26.616694532098823	4.0	70.596	22663.939528679413	3.6	13170.0	2.6616694532098832	
56026_G_CTG1	50.0	20.0	31.55424690740658	4.0	31.95	5104.490884837705	3.6	13170.0	3.155424690740658	
56026_G_CTG2	50.0	20.0	31.558791085919825	4.0	31.95	5104.490884837705	3.6	13170.0	3.1558791085919826	
56026_G_STG	54.0	21.6	31.562261270327856	4.0	34.506	5512.850155624722	3.6	13170.0	3.156226127032786	
56041_G_M1	42.0	16.8	28.641449344174706	4.0	26.838	4287.772343263673	3.6	13170.0	2.8641449344174714	
56041_G_M2	42.0	16.8	28.668040111176857	4.0	26.838	4287.772343263673	3.6	13170.0	2.8668040111176865	
56041_G_M3	50.0	20.0	28.646738836889643	4.0	31.95	5104.490884837705	3.6	13170.0	2.8646738836889645	
56046_G_1	161.0	64.4	26.831435504762588	4.0	51.198	16436.46064917741	3.6	13170.0	2.683143550476259	
56046_G_2	140.0	56.0	26.829038174265733	4.0	44.52	14292.574477545577	3.6	13170.0	2.6829038174265727	
56078_G_1	84.0	33.6	29.155797970795803	4.0	53.676	8575.544686527346	3.6	13170.0	2.9155797970795803	
56078_G_2	84.0	33.6	29.180343039180283	4.0	53.676	8575.544686527346	3.6	13170.0	2.9180343039180285	
56078_G_3	101.0	40.40000000000001	29.17530102375523	4.0	32.118	10311.071587372166	3.6	13170.0	2.917530102375523	
56090_G_D190	0.3	0.12	4.504817103953659	8.0	0.135	30.626945309026237	4.47	37800.0	9999.0	
56298_G_0001	38.0	15.2	28.83140684297892	4.0	24.282	3879.413072476656	3.6	13170.0	2.883140684297892	
56298_G_0002	38.0	15.2	28.81661411745101	4.0	24.282	3879.413072476656	3.6	13170.0	2.8816614117451014	
56298_G_0003	75.0	30.0	28.807300723293995	4.0	47.925	7656.736327256558	3.6	13170.0	2.8807300723294	
56356_G_CT1	21.0	8.4	32.681487589790876	4.0	13.419	2143.8861716318365	3.6	13170.0	3.2681487589790885	
56356_G_ST1	7.0	2.8000000000000003	32.686107931415464	4.0	4.473	714.6287238772787	3.6	13170.0	3.2686107931415465	
56467_G_CTG1	185.0	74.0	26.84735030064991	4.0	58.83	18886.616273899508	3.6	13170.0	2.6847350300649904	
56467_G_CTG2	185.0	74.0	26.863489075000864	4.0	58.83	18886.616273899508	3.6	13170.0	2.6863489075000864	
56467_G_STG1	245.0	98.0	26.853193650087114	4.0	77.91	25012.005335704762	3.6	13170.0	2.6853193650087115	
56476_G_A	177.0	70.8	26.869030156860525	4.0	56.286	18069.89773232548	3.6	13170.0	2.6869030156860525	
56476_G_B	177.0	70.8	26.87467569184701	4.0	56.286	18069.89773232548	3.6	13170.0	2.6874675691847014	
56476_G_C	209.4	83.76	26.870914922975587	4.0	66.5892	21377.60782570031	3.6	13170.0	2.6870914922975584	
56532_G_A	167.0	66.8	26.89031255521111	4.0	53.106	17048.999555357936	3.6	13170.0	2.689031255521112	
56532_G_B	167.0	66.8	26.91149978479689	4.0	53.106	17048.999555357936	3.6	13170.0	2.6911499784796886	
56532_G_C	306.0	122.4	26.91788512384381	4.0	97.308	31239.484215206758	3.6	13170.0	2.6917885123843805	
56803_G_1	97.0	38.8	50.51367213598542	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
56803_G_2	97.0	38.8	50.49891626434364	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
56803_G_3	97.0	38.8	50.500271244772996	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
56803_G_4	97.0	38.8	50.49845481324378	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
56832_G_GE1	16.0	6.4	0.034505425538082966	2.0	5.472	408.3592707870165	0.0	100000.0	0.003450542553808297	
56832_G_GE2	16.0	6.4	0.0037872184529432642	2.0	5.472	408.3592707870165	0.0	100000.0	0.00037872184529432645	
56832_G_GE3	16.0	6.4	0.00576717924980914	2.0	5.472	408.3592707870165	0.0	100000.0	0.0005767179249809138	
56832_G_GE4	16.0	6.4	0.041666461215682335	2.0	5.472	408.3592707870165	0.0	100000.0	0.004166646121568234	
57122_G_CTG1	13.5	5.4	28.39550506137401	4.0	8.6265	1378.2125389061805	3.6	13170.0	2.8395505061374005	
57122_G_STG1	5.5	2.2	28.387186706185716	4.0	3.5145	561.4939973321476	3.6	13170.0	2.838718670618572	
57267_G_1	191.8	76.72000000000001	59.502392983811255	3.0	65.5956	4895.2067585593595	15.45	7340.0	9999.0	
57267_G_2	191.0	76.4	59.46119526249372	3.0	65.322	4874.788795020008	15.45	7340.0	9999.0	
57267_G_3	190.6	76.24	59.4651688985407	3.0	65.18520000000001	4864.579813250333	15.45	7340.0	9999.0	
57267_G_4	192.3	76.92000000000002	59.45481559186449	3.0	65.76660000000001	4907.967985771454	15.45	7340.0	9999.0	
57475_G_HRP1	49.9	19.96	0.04112036541813198	2.0	17.0658	1273.5704757670073	0.0	100000.0	0.004112036541813198	
57482_G_CTG1	100.0	40.0	50.4986269568999	2.0	34.2	2552.245442418853	15.45	7340.0	9999.0	
57482_G_CTG2	100.0	40.0	50.5375266479465	2.0	34.2	2552.245442418853	15.45	7340.0	9999.0	
57482_G_CTG3	100.0	40.0	50.52535230603785	2.0	34.2	2552.245442418853	15.45	7340.0	9999.0	
57482_G_CTG4	100.0	40.0	50.53717699359518	2.0	34.2	2552.245442418853	15.45	7340.0	9999.0	
57482_G_CTG5	100.0	40.0	50.49124684394866	2.0	34.2	2552.245442418853	15.45	7340.0	9999.0	
57482_G_CTG6	100.0	40.0	50.50531377220211	2.0	34.2	2552.245442418853	15.45	7340.0	9999.0	
57482_G_CTG7	100.0	40.0	50.53233065570568	2.0	34.2	2552.245442418853	15.45	7340.0	9999.0	
57482_G_CTG8	100.0	40.0	50.48976916034526	2.0	34.2	2552.245442418853	15.45	7340.0	9999.0	
57515_G_GT1	97.0	38.8	50.52151479447862	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
57515_G_GT2	97.0	38.8	50.50673617499342	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
57515_G_GT3	97.0	38.8	50.538325796363964	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
57515_G_GT4	97.0	38.8	50.514440076780225	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
57515_G_GT5	97.0	38.8	50.51748418285551	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
57555_G_CTG1	97.0	38.8	50.51014036176201	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
57555_G_CTG2	97.0	38.8	50.523221669040716	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
57555_G_CTG3	97.0	38.8	50.51879940153269	2.0	33.174	2475.678079146287	15.45	7340.0	9999.0	
57564_G_CTG	49.0	19.6	29.302453899116287	4.0	31.311	5002.4010671409505	3.6	13170.0	2.9302453899116285	
57564_G_STG2	12.5	5.0	29.29380807208143	4.0	7.9875	1276.1227212094266	3.6	13170.0	2.929380807208142	
57584_G_NT2	13.5	5.4	28.399246112688108	4.0	8.6265	1378.2125389061805	3.6	13170.0	2.8399246112688115	
57584_G_ST1	13.5	5.4	28.37089968278697	4.0	8.6265	1378.2125389061805	3.6	13170.0	2.8370899682786965	
57584_G_STG	3.0	1.2000000000000002	28.39120275010417	4.0	1.917	306.2694530902624	3.6	13170.0	2.8391202750104174	
57901_G_5	195.0	78.0	30.640186475700368	4.0	62.01	19907.51445086705	3.6	13170.0	3.064018647570037	
57901_G_6	60.0	24.0	30.6439662794176	4.0	38.34	6125.3890618052465	3.6	13170.0	3.0643966279417603	
57901_G_7	195.0	78.0	30.64201474739951	4.0	62.01	19907.51445086705	3.6	13170.0	3.064201474739951	
57901_G_8	60.0	24.0	30.63780510600479	4.0	38.34	6125.3890618052465	3.6	13170.0	3.0637805106004787	
57978_G_CT1	162.0	64.8	26.660749703112273	4.0	51.51600000000001	16538.550466874167	3.6	13170.0	2.6660749703112274	
57978_G_ST1	95.0	38.0	26.67376148505184	4.0	60.705	9698.53268119164	3.6	13170.0	2.667376148505184	
58198_G_GTG1	5.2	2.08	28.37431932293307	4.0	3.3228	530.8670520231213	3.6	13170.0	2.8374319322933066	
58198_G_GTG2	5.5	2.2	28.36233765042113	4.0	3.5145	561.4939973321476	3.6	13170.0	2.836233765042113	
58198_G_STG1	1.8	0.7200000000000001	28.37748565208871	4.0	1.1502	183.76167185415738	3.6	13170.0	2.837748565208871	
6099_G_1	1122.0	1009.8	8.682672584632225	20.0	89.76	572723.8772787906	2.14	93280.0	9999.0	
6099_G_2	1118.0	1006.2	8.653831729444322	20.0	89.44	570682.0809248554	2.14	93280.0	9999.0	
